"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"6193","울산광역시 울주군 범서읍 천상리","324-2","0324","0002","경동태원하이빌","59.9610","202605","09","11,000","103","19","개인","개인","2001","천상길 43","-","중개거래","울산 울주군","26.05.14"
"6194","인천광역시 연수구 연수동","578-2","0578","0002","주공3","44.6600","202605","09","17,500","303","10","개인","개인","1993","새말로 154","-","중개거래","인천 연수구","26.05.14"
"6195","인천광역시 계양구 작전동","915-1","0915","0001","까치마을한진","37.3800","202605","09","14,500","612","11","개인","개인","1997","효서로 393","-","중개거래","서울 영등포구, 인천 계양구","26.05.13"
"6196","경상남도 김해시 신문동","1522","1522","0000","대청천경동리인뷰","84.9992","202605","09","41,500","206동","30","개인","개인","2023","장유로334번길 30","-","중개거래","경남 김해시","26.05.14"
"6197","인천광역시 서구 당하동","895-1","0895","0001","탑스빌(영남,신대진,성웅)아파트","84.9400","202605","09","34,500","120","16","개인","개인","1998","서곶로 818","-","중개거래","인천 서구","26.05.14"
"6198","경기도 수원시 팔달구 화서동","743","0743","0000","화서위브하늘채","116.8106","202605","09","80,000","-","8","개인","개인","2009","수성로244번길 25","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","-"
"6199","경기도 안산시 상록구 사동","1639","1639","0000","그랑시티자이2차","101.9886","202605","09","76,000","203동","2","개인","개인","2020","해양5로 17","-","중개거래","경기 안산시 상록구","26.05.13"
"6200","부산광역시 수영구 망미동","1176","1176","0000","수영SKVIEW1단지","84.9819","202605","09","65,000","-","13","개인","개인","2019","망미배산로 56","-","중개거래","부산 수영구","-"
"6201","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","41.3000","202605","09","17,000","-","6","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","-"
"6202","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","59.8600","202605","09","7,000","-","7","개인","개인","2000","저산척북로 636-10","-","직거래","-","-"
"6203","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","59.8600","202605","09","7,000","-","10","개인","개인","2000","저산척북로 636-10","-","직거래","-","-"
"6204","전북특별자치도 군산시 미룡동","857","0857","0000","대명미룡아파트(2차)","49.1400","202605","09","5,000","202","11","개인","개인","2002","칠성3길 8","-","중개거래","전북 군산시","26.05.13"
"6205","서울특별시 송파구 문정동","1","0001","0000","문정래미안","150.5800","202605","09","212,000","-","13","개인","개인","2004","문정로 83","-","중개거래","서울 송파구","-"
"6206","울산광역시 중구 복산동","33-3","0033","0003","송림","47.3400","202605","09","6,300","-","6","개인","개인","1983","서원5길 25","-","중개거래","울산 중구","26.05.11"
"6207","경기도 오산시 궐동","616-1","0616","0001","세교우남퍼스트빌","70.1135","202605","09","25,000","106","24","개인","개인","2004","궐리사로29번길 13","-","중개거래","경기 오산시","26.05.12"
"6208","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","112.9200","202605","09","147,500","202","17","개인","개인","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","26.05.13"
"6209","서울특별시 구로구 온수동","155","0155","0000","온수힐스테이트","84.9700","202605","09","79,500","115","4","개인","개인","2010","부일로9길 127","-","중개거래","서울 구로구","26.05.13"
"6210","울산광역시 북구 천곡동","940-1","0940","0001","우방","49.5000","202605","09","7,400","-","6","개인","개인","1998","천곡길 199","20260516","중개거래","울산 북구","-"
"6211","서울특별시 송파구 거여동","28","0028","0000","쌍용스윗닷홈거여역1차","84.9500","202605","09","105,000","-","8","개인","개인","2006","오금로62길 10","-","중개거래","서울 송파구","-"
"6212","경기도 평택시 장당동","683","0683","0000","평택석정공원화성파크드림","84.9948","202605","09","45,000","101동","20","개인","개인","2025","청원로 1290","-","중개거래","경기 평택시","26.05.13"
"6213","경기도 양주시 삼숭동","569","0569","0000","성우아파트아침의미소","59.8200","202605","09","19,400","-","6","개인","개인","2004","부흥로 2152-11","-","중개거래","경기 양주시","-"
"6214","경기도 남양주시 다산동","6029","6029","0000","다산롯데캐슬","84.9900","202605","09","96,000","-","23","개인","개인","2017","다산중앙로146번길 7","-","중개거래","경기 남양주시","-"
"6215","경기도 수원시 영통구 원천동","71-1","0071","0001","아주","82.4100","202605","09","44,800","-","5","개인","개인","1983","동수원로537번길 50","-","중개거래","경기 수원시 영통구, 경기 용인시 기흥구","-"
"6216","대전광역시 유성구 지족동","877","0877","0000","열매마을5단지(운암)","101.5810","202605","09","59,500","-","15","개인","개인","2001","은구비로 31","-","중개거래","대전 유성구","-"
"6217","경상남도 진주시 가좌동","660","0660","0000","가좌주공1차","49.9400","202605","09","16,500","-","7","개인","개인","1993","가호로 26","-","중개거래","경남 진주시","-"
"6218","부산광역시 사상구 덕포동","762","0762","0000","부원파크타운","74.2500","202605","09","12,000","-","1","개인","개인","1989","백양대로804번길 31","-","중개거래","부산 사상구","-"
"6219","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9882","202605","09","29,000","-","7","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","-"
"6220","경기도 고양시 덕양구 덕은동","679","0679","0000","DMC한강자이더헤리티지","99.6734","202605","09","139,000","-","5","개인","개인","2022","대덕산로 20","-","중개거래","경기 고양시 덕양구","-"
"6221","경상북도 포항시 북구 우현동","118-1","0118","0001","한신","84.0300","202605","09","9,000","-","13","개인","개인","1990","아치로 33","-","중개거래","경북 포항시 북구","-"
"6222","울산광역시 남구 삼산동","1538-2","1538","0002","평창현대3차아파트","84.9900","202605","09","42,000","-","18","개인","개인","1995","삼산중로128번길 21","-","직거래","-","-"
"6223","서울특별시 은평구 수색동","431","0431","0000","DMC파인시티자이","59.9800","202605","09","119,000","-","11","개인","개인","2025","은평터널로 15","-","중개거래","서울 마포구, 서울 은평구","-"
"6224","경상남도 양산시 소주동","960-10","0960","0010","서창대동","59.5400","202605","09","3,800","-","9","개인","개인","1997","소주로 182","-","중개거래","경남 양산시","-"
"6225","경상남도 창원시 마산회원구 합성동","985","0985","0000","창원두산위브더센트럴","84.9811","202605","09","54,500","-","16","개인","개인","2024","팔용로 89","-","중개거래","경남 창원시 마산회원구","-"
"6226","경기도 남양주시 와부읍 덕소리","612","0612","0000","덕소아이파크","136.7982","202605","09","91,000","-","7","개인","개인","2007","월문천로 95","-","중개거래","경기 남양주시","-"
"6227","경기도 포천시 소흘읍 이동교리","256","0256","0000","대방노블랜드1차","55.1508","202605","09","15,000","-","15","개인","개인","2002","호국로429번길 11","-","중개거래","경기 포천시","-"
"6228","대전광역시 동구 삼성동","479","0479","0000","한밭자이","84.9811","202605","09","33,000","-","1","개인","개인","2006","대전로 935","-","중개거래","대전 동구","-"
"6229","인천광역시 미추홀구 주안동","1606","1606","0000","진흥","59.9700","202605","09","23,000","-","1","개인","개인","1995","인하로298번길 33","-","중개거래","인천 미추홀구","-"
"6230","인천광역시 계양구 효성동","556","0556","0000","유승와이드빌2","59.1126","202605","09","22,500","-","6","개인","개인","2002","새풀로 27","-","중개거래","인천 계양구","-"
"6231","대전광역시 동구 성남동","528","0528","0000","스마트뷰","118.0900","202605","09","40,000","-","1","개인","개인","2011","성남로 15","-","중개거래","대전 동구","-"
"6232","경상남도 양산시 상북면 석계리","237-1","0237","0001","진일석계2","67.3500","202605","09","8,000","-","15","개인","개인","1992","반회서7길 20","-","중개거래","경남 양산시","-"
"6233","경기도 화성시 만세구 남양읍 남양리","2001","2001","0000","대광파인밸리","59.6500","202605","09","20,000","-","14","개인","법인","2003","시청로 221","-","직거래","-","-"
"6234","대구광역시 북구 구암동","695","0695","0000","칠곡한라타운2","59.9400","202605","09","15,000","-","12","개인","개인","1995","구암로 170","-","중개거래","대구 북구","-"
"6235","강원특별자치도 원주시 일산동","365","0365","0000","두진하트리움시티","59.9091","202605","09","26,800","-","25","개인","개인","2019","천사로 189","-","중개거래","강원 원주시","-"
"6236","경기도 안산시 단원구 고잔동","702","0702","0000","푸르지오4차","59.7897","202605","09","49,500","-","2","개인","개인","2003","적금로 76","-","중개거래","경기 안산시 단원구","-"
"6237","경상남도 창원시 의창구 도계동","340-1","0340","0001","해바라기맨션","58.5600","202605","09","12,650","-","2","개인","개인","1989","도계로50번길 6-25","-","중개거래","경남 창원시 의창구","-"
"6238","경기도 양주시 옥정동","176","0176","0000","세창리베하우스","84.9862","202605","09","19,700","-","7","개인","개인","2003","새터로 37","-","중개거래","경기 양주시","-"
"6239","경기도 화성시 동탄구 청계동","520","0520","0000","동탄역 시범한화 꿈에그린 프레스티지","84.8900","202605","09","153,500","-","28","개인","개인","2015","동탄대로시범길 20","-","중개거래","경기 화성시 동탄구","-"
"6240","경상남도 진주시 평거동","15-1","0015","0001","메이힐스","84.7604","202605","09","29,500","-","4","개인","개인","2018","진양호로239번길 20","-","중개거래","경남 진주시","-"
"6241","대구광역시 북구 서변동","1769","1769","0000","동서변리벤빌","84.9286","202605","09","18,800","-","7","개인","개인","2005","서변로 106","-","중개거래","대구 북구","-"
"6242","경기도 광주시 장지동","759","0759","0000","태전경남아너스빌시그니처","63.8483","202605","09","45,300","-","12","개인","개인","2022","태봉로13번길 37","-","중개거래","경기 광주시","-"
"6243","경기도 시흥시 월곶동","1008","1008","0000","시흥월곶역블루밍더마크","65.9701","202605","09","39,000","-","35","개인","개인","2021","월곶중앙로58번길 5-6","-","중개거래","경기 시흥시","-"
"6244","전라남도 무안군 삼향읍 남악리","2601","2601","0000","제일풍경채리버파크","84.7200","202605","09","28,300","-","14","개인","개인","2014","남악5로72번길 81-30","-","중개거래","전남 무안군","-"
"6245","경기도 부천시 소사구 송내동","368","0368","0000","뉴서울","59.9700","202605","09","41,200","-","18","개인","개인","1995","중동로71번길 39","-","중개거래","경기 부천시 소사구","-"
"6246","인천광역시 계양구 효성동","677","0677","0000","e편한세상 계양 더프리미어","59.9768","202605","09","49,500","-","15","개인","개인","2021","효서로 145","-","중개거래","인천 계양구","-"
"6247","대구광역시 북구 침산동","1414","1414","0000","침산동화타운","59.8200","202605","09","9,500","-","1","개인","개인","1997","침산남로7길 50-21","-","중개거래","대구 북구","-"
"6248","전라남도 영암군 삼호읍 용당리","2177-1","2177","0001","현대삼호3차아파트","59.8500","202605","09","5,900","-","10","개인","개인","1998","신항로 123-7","-","중개거래","전남 영암군","-"
"6249","대구광역시 달서구 대천동","497-2","0497","0002","월배태영데시앙","84.9614","202605","09","37,200","-","22","개인","개인","2009","조암남로 123","-","중개거래","대구 달서구","-"
"6250","경기도 구리시 인창동","651-27","0651","0027","원일아름","84.7500","202605","09","66,000","-","11","개인","개인","1998","동구릉로85번길 17","-","중개거래","경기 구리시","-"
"6251","경기도 동두천시 송내동","665-3","0665","0003","송내주공4단지","59.9200","202605","09","17,100","-","9","개인","개인","2003","동두천로 63","-","중개거래","경기 동두천시","-"
"6252","경기도 안산시 단원구 초지동","803","0803","0000","초지역메이저타운푸르지오메트로단지","59.9333","202605","09","63,500","-","22","개인","개인","2019","화랑로 170","-","중개거래","경기 안산시 단원구, 경기 안산시 상록구","-"
"6253","전북특별자치도 군산시 나운동","831","0831","0000","나운금호어울림센트럴","84.9220","202605","09","46,000","-","23","개인","개인","2022","하나운2길 15","-","중개거래","전북 군산시","-"
"6254","부산광역시 연제구 연산동","1361-7","1361","0007","부산더샵시티애비뉴","59.9900","202605","09","41,000","-","28","개인","개인","2015","시청로 6","-","중개거래","부산 연제구","-"
"6255","경상남도 창원시 성산구 용호동","70","0070","0000","용지아이파크","84.7312","202605","09","104,000","-","11","개인","개인","2017","원이대로579번길 13","-","중개거래","경남 창원시 성산구","-"
"6256","경기도 평택시 동삭동","219-9","0219","0009","더샵지제역센트럴파크1BL","59.6236","202605","09","34,900","-","11","개인","개인","2020","지제동삭1로 163","-","중개거래","경기 평택시","-"
"6257","서울특별시 중랑구 신내동","657","0657","0000","신내9진흥","39.8400","202605","09","35,700","-","5","개인","개인","1996","신내로 127","-","중개거래","서울 중랑구","-"
"6258","경기도 남양주시 다산동","6091","6091","0000","e편한세상 다산","74.9800","202605","09","88,000","-","12","개인","개인","2017","다산중앙로82번길 15","-","중개거래","경기 남양주시, 서울 송파구","-"
